Vertex1,Vertex2,Type,Date,Text,Link,Likes,Quotes,Retweets,Comments
@BestBuy,https://twitter.com/BestBuy/status/1332323037757235200#m,Posted,"Nov 27, 2020 · 1:59 PM UTC",iPhone 12 Pro and iPhone 12 Pro Max.  Save up to $900 with qualified activation and trade-in. Terms and conditions apply.,https://twitter.com/BestBuy/status/1332323037757235200#m,71,2,9,44
@BestBuy,https://twitter.com/BestBuy/status/1332051750698815488#m,Posted,"Nov 26, 2020 · 8:01 PM UTC",There are so many Black Friday Deals to find.,https://twitter.com/BestBuy/status/1332051750698815488#m,110,10,13,105
@BestBuy,https://twitter.com/BestBuy/status/1332021551563108353#m,Posted,"Nov 26, 2020 · 6:01 PM UTC","After using your electric can opener, does the cranberry sauce get mushed up or does it stay can-shaped?",https://twitter.com/BestBuy/status/1332021551563108353#m,137,7,7,97
@BestBuy,https://twitter.com/BestBuy/status/1331326974879477765#m,Posted,"Nov 24, 2020 · 8:01 PM UTC",Think your home theater could be a little more immersive? Maybe it can be. And we have some tips that will help. Watch to see. bby.me/e4wrs,https://twitter.com/BestBuy/status/1331326974879477765#m,47,3,5,57
@BestBuy,https://twitter.com/BestBuy/status/1330614291188379656#m,Posted,"Nov 22, 2020 · 8:49 PM UTC","Our Black Friday is here—shop 1,000s of deals right now.",https://twitter.com/BestBuy/status/1330614291188379656#m,141,7,20,139
@BestBuy,https://twitter.com/BestBuy/status/1330541801170755584#m,Posted,"Nov 22, 2020 · 4:01 PM UTC",Black Friday starts now. Eliana from Best Buy has some deals she just can’t wait to show you. bby.me/n9tpx,https://twitter.com/BestBuy/status/1330541801170755584#m,60,5,5,118
@BestBuy,https://twitter.com/BestBuy/status/1330178909569044481#m,Posted,"Nov 21, 2020 · 3:59 PM UTC","Staying together, even when you’re apart—we’ll cheers to that. Happy Friendsgiving, everyone.",https://twitter.com/BestBuy/status/1330178909569044481#m,76,6,5,98
@BestBuy,https://twitter.com/BestBuy/status/1329455683394277377#m,Posted,"Nov 19, 2020 · 4:05 PM UTC",Insider Specials. Eliana from Best Buy talks about our hottest Black Friday Ad deals. bby.me/wj6lk,https://twitter.com/BestBuy/status/1329455683394277377#m,63,4,6,61
@BestBuy,https://twitter.com/BestBuy/status/1329085754111184904#m,Posted,"Nov 18, 2020 · 3:35 PM UTC",Deliveries almost as instant as this tweet. Our same day delivery is quick like that. bby.me/cqx9x,https://twitter.com/BestBuy/status/1329085754111184904#m,90,4,13,88
@BestBuy,https://twitter.com/BestBuy/status/1328788808788291591#m,Posted,"Nov 17, 2020 · 7:55 PM UTC",MacBook Air. Now with the Apple M1 chip.  Get up to a $650 Best Buy Gift Card with trade-in of a working MacBook.,https://twitter.com/BestBuy/status/1328788808788291591#m,62,1,7,36
@BestBuy,https://twitter.com/BestBuy/status/1328721957102231552#m,Posted,"Nov 17, 2020 · 3:29 PM UTC",It’s National Caregiver’s Month and we’ve got the tech and services to help care for loved ones at home or on the go. bby.me/8qkap,https://twitter.com/BestBuy/status/1328721957102231552#m,49,1,3,23
@BestBuy,https://twitter.com/BestBuy/status/1328393886998401026#m,Posted,"Nov 16, 2020 · 5:45 PM UTC","That’s right, we have everything you need to make the people on your list 🤗.  Shop gift ideas for everyone: bby.me/xwanr",https://twitter.com/BestBuy/status/1328393886998401026#m,130,9,3,118
@BBYNews,https://twitter.com/BBYNews/status/1327990490155794432#m,Posted,"Nov 15, 2020 · 3:03 PM UTC","Since 2009, we've helped our customers recycle more than 2 billion pounds of e-waste. #AmericaRecyclesDay https://bby.me/jcype",https://twitter.com/BBYNews/status/1327990490155794432#m,101,6,7,32
@BBYNews,@originaluser,Retweet,"Nov 15, 2020 · 3:03 PM UTC","Since 2009, we've helped our customers recycle more than 2 billion pounds of e-waste. #AmericaRecyclesDay https://bby.me/jcype",https://twitter.com/BBYNews/status/1327990490155794432#m,,,,
@BBYNews,https://twitter.com/BBYNews/status/1327626339956920321#m,Posted,"Nov 14, 2020 · 2:56 PM UTC","In honor of #Diwali, Best Buy employees shared their culture and ideas for how to celebrate. https://bby.me/c5zqw",https://twitter.com/BBYNews/status/1327626339956920321#m,80,1,7,28
@BBYNews,@originaluser,Retweet,"Nov 14, 2020 · 2:56 PM UTC","In honor of #Diwali, Best Buy employees shared their culture and ideas for how to celebrate. https://bby.me/c5zqw",https://twitter.com/BBYNews/status/1327626339956920321#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1327309067350577152#m,Posted,"Nov 13, 2020 · 5:55 PM UTC",Welcome to the brink. Call of Duty: Black Ops Cold War is available now. bby.me/k38sf,https://twitter.com/BestBuy/status/1327309067350577152#m,130,6,7,72
@BBYNews,https://twitter.com/BBYNews/status/1326521057256198145#m,Posted,"Nov 11, 2020 · 1:44 PM UTC","At Best Buy, we embrace the skills and perspectives veterans bring to our company. #VeteransDay https://bby.me/zbcv5",https://twitter.com/BBYNews/status/1326521057256198145#m,150,2,14,77
@BBYNews,@originaluser,Retweet,"Nov 11, 2020 · 1:44 PM UTC","At Best Buy, we embrace the skills and perspectives veterans bring to our company. #VeteransDay https://bby.me/zbcv5",https://twitter.com/BBYNews/status/1326521057256198145#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1326381638264082432#m,Posted,"Nov 11, 2020 · 4:30 AM UTC",Become a legend.  The Best Buy exclusive Assassin’s Creed Valhalla Ragnarök Edition is available now.,https://twitter.com/BestBuy/status/1326381638264082432#m,133,5,10,81
@BBYNews,https://twitter.com/BBYNews/status/1325455284421218304#m,Posted,"Nov 8, 2020 · 3:09 PM UTC","We love technology, and we’re committed to sharing that love with teens who otherwise might not have access. #NationalSTEMDay https://bby.me/wbjyu",https://twitter.com/BBYNews/status/1325455284421218304#m,68,2,5,43
@BBYNews,@originaluser,Retweet,"Nov 8, 2020 · 3:09 PM UTC","We love technology, and we’re committed to sharing that love with teens who otherwise might not have access. #NationalSTEMDay https://bby.me/wbjyu",https://twitter.com/BBYNews/status/1325455284421218304#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1325098181655486464#m,Posted,"Nov 7, 2020 · 3:30 PM UTC",Save up to $40 on AirPods. More magical than ever. bby.me/cw3wb,https://twitter.com/BestBuy/status/1325098181655486464#m,131,1,6,14
@BestBuy,https://twitter.com/BestBuy/status/1324773290552909824#m,Posted,"Nov 6, 2020 · 5:59 PM UTC",Meet iPhone 12 Pro Max. The ultimate Pro camera system. Pre-order today and save up to $800 with qualified activation and trade-in. Terms and conditions apply.,https://twitter.com/BestBuy/status/1324773290552909824#m,83,3,16,18
@BestBuy,https://twitter.com/BestBuy/status/1324705597154074624#m,Posted,"Nov 6, 2020 · 1:30 PM UTC",HomePod mini packs a punch. Available for pre-order. bby.me/mxv27,https://twitter.com/BestBuy/status/1324705597154074624#m,77,1,9,6
@BestBuy,https://twitter.com/BestBuy/status/1323625757067890688#m,Posted,"Nov 3, 2020 · 1:59 PM UTC","Hey you, be a voter. Drop off those ballots or grab your mask and vote in person.  Learn more or find your local polling place here: bby.me/5j33x",https://twitter.com/BestBuy/status/1323625757067890688#m,159,2,15,22
@BestBuy,https://twitter.com/BestBuy/status/1321921181130362880#m,Posted,"Oct 29, 2020 · 9:05 PM UTC",Insider Specials. Eliana from Best Buy shows you the hottest deals right now. bby.me/5xz3q,https://twitter.com/BestBuy/status/1321921181130362880#m,89,11,12,57
@BestBuyCSR,https://twitter.com/BestBuyCSR/status/1321096620029730817#m,Posted,"Oct 27, 2020 · 2:29 PM UTC","Happy ENERGY STAR Day! Best Buy is proud to partner with @ENERGYSTAR to offer products that help customers save energy, save money and protect the planet. #ENERGYSTARday",https://twitter.com/BestBuyCSR/status/1321096620029730817#m,50,1,5,24
@BestBuyCSR,@originaluser,Retweet,"Oct 27, 2020 · 2:29 PM UTC","Happy ENERGY STAR Day! Best Buy is proud to partner with @ENERGYSTAR to offer products that help customers save energy, save money and protect the planet. #ENERGYSTARday",https://twitter.com/BestBuyCSR/status/1321096620029730817#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1319700364149469184#m,Posted,"Oct 23, 2020 · 6:01 PM UTC",iPhone 12. Hello 5G. Now available from $0/mo. over 30 mo. with qualified activation and after trade-in.,https://twitter.com/BestBuy/status/1319700364149469184#m,76,4,16,55
@BestBuy,https://twitter.com/BestBuy/status/1319661173164396544#m,Posted,"Oct 23, 2020 · 3:25 PM UTC",iPhone 12 Pro. A new era of speed. Now available from $6.67/mo. over 30 mo. with qualified activation and after trade-in. bby.me/g4akq,https://twitter.com/BestBuy/status/1319661173164396544#m,103,3,10,31
@BestBuy,https://twitter.com/BestBuy/status/1319325192020234244#m,Posted,"Oct 22, 2020 · 5:10 PM UTC",Give your smart home the latest tech from Amazon.,https://twitter.com/BestBuy/status/1319325192020234244#m,50,1,6,22
@BBYNews,https://twitter.com/BBYNews/status/1319275833886867464#m,Posted,"Oct 22, 2020 · 1:54 PM UTC",Ohio first grader wins Halloween with his Geek Squad costume. https://bby.me/hxkpg,https://twitter.com/BBYNews/status/1319275833886867464#m,142,3,10,11
@BBYNews,@originaluser,Retweet,"Oct 22, 2020 · 1:54 PM UTC",Ohio first grader wins Halloween with his Geek Squad costume. https://bby.me/hxkpg,https://twitter.com/BBYNews/status/1319275833886867464#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1317154628878979073#m,Posted,"Oct 16, 2020 · 5:25 PM UTC",The new iPad Air. Powerful. Colorful. Wonderful.,https://twitter.com/BestBuy/status/1317154628878979073#m,101,4,17,38
@Bose,https://twitter.com/Bose/status/1317087908315136000#m,Posted,"Oct 16, 2020 · 1:00 PM UTC","In partnership with @BestBuy Teen Tech Center, Bose employees hosted a virtual ‘play shop’ with youth and staff from centers across the country. During the virtual session, youth constructed BoseBuild Headphones and worked collaboratively. https://bose.life/33XBjMN #BoseGives",https://twitter.com/Bose/status/1317087908315136000#m,78,2,15,3
@Bose,@originaluser,Retweet,"Oct 16, 2020 · 1:00 PM UTC","In partnership with @BestBuy Teen Tech Center, Bose employees hosted a virtual ‘play shop’ with youth and staff from centers across the country. During the virtual session, youth constructed BoseBuild Headphones and worked collaboratively. https://bose.life/33XBjMN #BoseGives",https://twitter.com/Bose/status/1317087908315136000#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1317131131041566720#m,Posted,"Oct 16, 2020 · 3:51 PM UTC",Welcome to the new era of iPhone. Get iPhone 12 from $0/mo. over 30 mo. with qualified activation and after trade-in*. Limited time offer. Terms and conditions apply. bby.me/9cdm9,https://twitter.com/BestBuy/status/1317131131041566720#m,82,2,19,48
@BBYNews,https://twitter.com/BBYNews/status/1316373168056131585#m,Posted,"Oct 14, 2020 · 1:39 PM UTC",Best Buy lands in top 25 of prestigious JUST 100 list. https://bby.me/j7jkr #just100,https://twitter.com/BBYNews/status/1316373168056131585#m,66,2,8,32
@BBYNews,@originaluser,Retweet,"Oct 14, 2020 · 1:39 PM UTC",Best Buy lands in top 25 of prestigious JUST 100 list. https://bby.me/j7jkr #just100,https://twitter.com/BBYNews/status/1316373168056131585#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1316115273636872197#m,Posted,"Oct 13, 2020 · 8:35 PM UTC",Put on the new Quest 2 and let your Oculus adventures begin.,https://twitter.com/BestBuy/status/1316115273636872197#m,62,2,14,26
@BBYNews,https://twitter.com/BBYNews/status/1315647266343055360#m,Posted,"Oct 12, 2020 · 1:35 PM UTC","In honor of #IndigenousPeoplesDay2020, we are highlighting one employee's story. https://bby.me/s9xx7",https://twitter.com/BBYNews/status/1315647266343055360#m,117,0,14,18
@BBYNews,@originaluser,Retweet,"Oct 12, 2020 · 1:35 PM UTC","In honor of #IndigenousPeoplesDay2020, we are highlighting one employee's story. https://bby.me/s9xx7",https://twitter.com/BBYNews/status/1315647266343055360#m,,,,
@BBYNews,https://twitter.com/BBYNews/status/1315292518096015360#m,Posted,"Oct 11, 2020 · 2:05 PM UTC","In observance of #NationalComingOutDay, a few Best Buy employees reflected on what the day means to them. https://bby.me/qqdcy",https://twitter.com/BBYNews/status/1315292518096015360#m,80,2,5,15
@BBYNews,@originaluser,Retweet,"Oct 11, 2020 · 2:05 PM UTC","In observance of #NationalComingOutDay, a few Best Buy employees reflected on what the day means to them. https://bby.me/qqdcy",https://twitter.com/BBYNews/status/1315292518096015360#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1314274493846753289#m,Posted,"Oct 8, 2020 · 6:40 PM UTC",Election Day is coming up on November 3rd.  Learn more about absentee ballots or find your local polling location: bby.me/zps5b,https://twitter.com/BestBuy/status/1314274493846753289#m,68,5,9,34
@BestBuy,https://twitter.com/BestBuy/status/1313919299971698688#m,Posted,"Oct 7, 2020 · 7:09 PM UTC",Celebrating Hispanic heritage and all the members of its community. #HispanicHeritageMonth,https://twitter.com/BestBuy/status/1313919299971698688#m,80,4,13,31
@BBYNews,https://twitter.com/BBYNews/status/1313838294023778306#m,Posted,"Oct 7, 2020 · 1:47 PM UTC",Today is our Day of Unity. We are coming together as a company to show that we are one and support social justice. https://bby.me/ax5dc,https://twitter.com/BBYNews/status/1313838294023778306#m,110,6,21,30
@BBYNews,@originaluser,Retweet,"Oct 7, 2020 · 1:47 PM UTC",Today is our Day of Unity. We are coming together as a company to show that we are one and support social justice. https://bby.me/ax5dc,https://twitter.com/BBYNews/status/1313838294023778306#m,,,,
@BestBuy,https://twitter.com/BestBuy/status/1309509472428134400#m,Posted,"Sep 25, 2020 · 3:06 PM UTC",Staying in touch is easier than ever with the new Lively Flip from the makers of Jitterbug. You can even use your voice to call and text with Amazon Alexa.,https://twitter.com/BestBuy/status/1309509472428134400#m,58,11,11,106
@BestBuy,https://twitter.com/BestBuy/status/1308859225603559426#m,Posted,"Sep 23, 2020 · 8:02 PM UTC",Halo Infinite is up for pre-order.  Make sure to also grab some accessories and games when you upgrade to the next Xbox generation.,https://twitter.com/BestBuy/status/1308859225603559426#m,191,7,35,135
@BestBuy,https://twitter.com/BestBuy/status/1308145224259002369#m,Posted,"Sep 21, 2020 · 8:45 PM UTC",Join us as we celebrate Latinx innovators who have changed our world in extraordinary ways. https://bby.me/6urt7,https://twitter.com/BestBuy/status/1308145224259002369#m,97,4,13,101
@BestBuy,https://twitter.com/BestBuy/status/1307364133579509761#m,Posted,"Sep 19, 2020 · 5:01 PM UTC",Thanks Sony. We look forward to more information soon.,https://twitter.com/BestBuy/status/1307364133579509761#m,5729,69,558,445
@BestBuy,https://twitter.com/BestBuy/status/1307054287281823744#m,Posted,"Sep 18, 2020 · 8:30 PM UTC",iPad (8th Generation). Delightfully capable. Surprisingly affordable.,https://twitter.com/BestBuy/status/1307054287281823744#m,53,0,8,21
@BestBuy,https://twitter.com/BestBuy/status/1307024086611030016#m,Posted,"Sep 18, 2020 · 6:30 PM UTC",Apple Watch Series 6. The future of health is on your wrist.  Enjoy 6 months free of Apple Fitness+ with the purchase of an Apple Watch. A Best Buy exclusive offer. https://bby.me/cq6b,https://twitter.com/BestBuy/status/1307024086611030016#m,62,2,8,31
@BestBuy,https://twitter.com/BestBuy/status/1306699449373282304#m,Posted,"Sep 17, 2020 · 9:00 PM UTC",Experience the next generation of VR with the Oculus Quest 2 Virtual Reality Headset.,https://twitter.com/BestBuy/status/1306699449373282304#m,83,4,11,54
@BestBuy,https://twitter.com/BestBuy/status/1306389077718114304#m,Posted,"Sep 17, 2020 · 12:26 AM UTC","Pre-order the new PlayStation 5 now.  And don’t forget to add an extra controller, new headset and your favorite games while you’re at it.",https://twitter.com/BestBuy/status/1306389077718114304#m,1505,175,261,1660
@BestBuy,https://twitter.com/BestBuy/status/1306337484788371456#m,Posted,"Sep 16, 2020 · 9:01 PM UTC",iPad (8th Generation). Delightfully capable. Surprisingly affordable.,https://twitter.com/BestBuy/status/1306337484788371456#m,41,0,7,18
